date,product_id,product_name,category,units_sold,unit_price,revenue
2023-10-02,P001,Wireless Earbuds Pro,Electronics,14,29.99,419.86
2023-10-02,P002,Running Shoes X200,Footwear,9,59.99,539.91
2023-10-02,P003,Organic Green Tea (50 bags),Grocery,18,8.99,161.82
2023-10-02,P004,Yoga Mat Premium,Sports,3,24.99,74.97
2023-10-02,P005,USB-C Hub 7-in-1,Electronics,6,34.99,209.94
2023-10-02,P006,Protein Powder Vanilla 1kg,Health,16,39.99,639.84
2023-10-02,P007,Smart Water Bottle,Sports,10,19.99,199.9
2023-10-02,P008,Coffee Beans Premium 250g,Grocery,28,12.99,363.72
2023-10-02,P009,Resistance Band Set,Sports,2,14.99,29.98
2023-10-02,P010,Face Moisturiser SPF50,Beauty,14,18.99,265.86
2023-10-03,P001,Wireless Earbuds Pro,Electronics,11,29.99,329.89
2023-10-03,P002,Running Shoes X200,Footwear,11,59.99,659.89
2023-10-03,P003,Organic Green Tea (50 bags),Grocery,20,8.99,179.8
2023-10-03,P004,Yoga Mat Premium,Sports,8,24.99,199.92
2023-10-03,P005,USB-C Hub 7-in-1,Electronics,8,34.99,279.92
2023-10-03,P006,Protein Powder Vanilla 1kg,Health,12,39.99,479.88
2023-10-03,P007,Smart Water Bottle,Sports,10,19.99,199.9
2023-10-03,P008,Coffee Beans Premium 250g,Grocery,28,12.99,363.72
2023-10-03,P009,Resistance Band Set,Sports,8,14.99,119.92
2023-10-03,P010,Face Moisturiser SPF50,Beauty,8,18.99,151.92
2023-10-04,P001,Wireless Earbuds Pro,Electronics,8,29.99,239.92
2023-10-04,P002,Running Shoes X200,Footwear,3,59.99,179.97
2023-10-04,P003,Organic Green Tea (50 bags),Grocery,19,8.99,170.81
2023-10-04,P004,Yoga Mat Premium,Sports,6,24.99,149.94
2023-10-04,P005,USB-C Hub 7-in-1,Electronics,8,34.99,279.92
2023-10-04,P006,Protein Powder Vanilla 1kg,Health,10,39.99,399.9
2023-10-04,P007,Smart Water Bottle,Sports,10,19.99,199.9
2023-10-04,P008,Coffee Beans Premium 250g,Grocery,25,12.99,324.75
2023-10-04,P009,Resistance Band Set,Sports,8,14.99,119.92
2023-10-04,P010,Face Moisturiser SPF50,Beauty,11,18.99,208.89
2023-10-05,P001,Wireless Earbuds Pro,Electronics,10,29.99,299.9
2023-10-05,P002,Running Shoes X200,Footwear,6,59.99,359.94
2023-10-05,P003,Organic Green Tea (50 bags),Grocery,21,8.99,188.79
2023-10-05,P004,Yoga Mat Premium,Sports,5,24.99,124.95
2023-10-05,P005,USB-C Hub 7-in-1,Electronics,11,34.99,384.89
2023-10-05,P006,Protein Powder Vanilla 1kg,Health,12,39.99,479.88
2023-10-05,P007,Smart Water Bottle,Sports,3,19.99,59.97
2023-10-05,P008,Coffee Beans Premium 250g,Grocery,23,12.99,298.77
2023-10-05,P009,Resistance Band Set,Sports,13,14.99,194.87
2023-10-05,P010,Face Moisturiser SPF50,Beauty,17,18.99,322.83
2023-10-06,P001,Wireless Earbuds Pro,Electronics,17,29.99,509.83
2023-10-06,P002,Running Shoes X200,Footwear,7,59.99,419.93
2023-10-06,P003,Organic Green Tea (50 bags),Grocery,32,8.99,287.68
2023-10-06,P004,Yoga Mat Premium,Sports,3,24.99,74.97
2023-10-06,P005,USB-C Hub 7-in-1,Electronics,9,34.99,314.91
2023-10-06,P006,Protein Powder Vanilla 1kg,Health,11,39.99,439.89
2023-10-06,P007,Smart Water Bottle,Sports,9,19.99,179.91
2023-10-06,P008,Coffee Beans Premium 250g,Grocery,27,12.99,350.73
2023-10-06,P009,Resistance Band Set,Sports,6,14.99,89.94
2023-10-06,P010,Face Moisturiser SPF50,Beauty,13,18.99,246.87
2023-10-07,P001,Wireless Earbuds Pro,Electronics,18,29.99,539.82
2023-10-07,P002,Running Shoes X200,Footwear,12,59.99,719.88
2023-10-07,P003,Organic Green Tea (50 bags),Grocery,33,8.99,296.67
2023-10-07,P004,Yoga Mat Premium,Sports,11,24.99,274.89
2023-10-07,P005,USB-C Hub 7-in-1,Electronics,12,34.99,419.88
2023-10-07,P006,Protein Powder Vanilla 1kg,Health,17,39.99,679.83
2023-10-07,P007,Smart Water Bottle,Sports,8,19.99,159.92
2023-10-07,P008,Coffee Beans Premium 250g,Grocery,35,12.99,454.65
2023-10-07,P009,Resistance Band Set,Sports,8,14.99,119.92
2023-10-07,P010,Face Moisturiser SPF50,Beauty,19,18.99,360.81
2023-10-09,P001,Wireless Earbuds Pro,Electronics,5,29.99,149.95
2023-10-09,P002,Running Shoes X200,Footwear,9,59.99,539.91
2023-10-09,P003,Organic Green Tea (50 bags),Grocery,26,8.99,233.74
2023-10-09,P004,Yoga Mat Premium,Sports,5,24.99,124.95
2023-10-09,P005,USB-C Hub 7-in-1,Electronics,18,34.99,629.82
2023-10-09,P006,Protein Powder Vanilla 1kg,Health,10,39.99,399.9
2023-10-09,P007,Smart Water Bottle,Sports,6,19.99,119.94
2023-10-09,P008,Coffee Beans Premium 250g,Grocery,23,12.99,298.77
2023-10-09,P009,Resistance Band Set,Sports,10,14.99,149.9
2023-10-09,P010,Face Moisturiser SPF50,Beauty,12,18.99,227.88
2023-10-10,P001,Wireless Earbuds Pro,Electronics,7,29.99,209.93
2023-10-10,P002,Running Shoes X200,Footwear,4,59.99,239.96
2023-10-10,P003,Organic Green Tea (50 bags),Grocery,30,8.99,269.7
2023-10-10,P004,Yoga Mat Premium,Sports,2,24.99,49.98
2023-10-10,P005,USB-C Hub 7-in-1,Electronics,7,34.99,244.93
2023-10-10,P006,Protein Powder Vanilla 1kg,Health,3,39.99,119.97
2023-10-10,P007,Smart Water Bottle,Sports,8,19.99,159.92
2023-10-10,P008,Coffee Beans Premium 250g,Grocery,26,12.99,337.74
2023-10-10,P009,Resistance Band Set,Sports,14,14.99,209.86
2023-10-10,P010,Face Moisturiser SPF50,Beauty,17,18.99,322.83
2023-10-11,P001,Wireless Earbuds Pro,Electronics,17,29.99,509.83
2023-10-11,P002,Running Shoes X200,Footwear,6,59.99,359.94
2023-10-11,P003,Organic Green Tea (50 bags),Grocery,22,8.99,197.78
2023-10-11,P004,Yoga Mat Premium,Sports,7,24.99,174.93
2023-10-11,P005,USB-C Hub 7-in-1,Electronics,9,34.99,314.91
2023-10-11,P006,Protein Powder Vanilla 1kg,Health,21,39.99,839.79
2023-10-11,P007,Smart Water Bottle,Sports,9,19.99,179.91
2023-10-11,P008,Coffee Beans Premium 250g,Grocery,23,12.99,298.77
2023-10-11,P009,Resistance Band Set,Sports,13,14.99,194.87
2023-10-11,P010,Face Moisturiser SPF50,Beauty,13,18.99,246.87
2023-10-12,P001,Wireless Earbuds Pro,Electronics,11,29.99,329.89
2023-10-12,P002,Running Shoes X200,Footwear,9,59.99,539.91
2023-10-12,P003,Organic Green Tea (50 bags),Grocery,21,8.99,188.79
2023-10-12,P004,Yoga Mat Premium,Sports,4,24.99,99.96
2023-10-12,P005,USB-C Hub 7-in-1,Electronics,12,34.99,419.88
2023-10-12,P006,Protein Powder Vanilla 1kg,Health,21,39.99,839.79
2023-10-12,P007,Smart Water Bottle,Sports,8,19.99,159.92
2023-10-12,P008,Coffee Beans Premium 250g,Grocery,32,12.99,415.68
2023-10-12,P009,Resistance Band Set,Sports,14,14.99,209.86
2023-10-12,P010,Face Moisturiser SPF50,Beauty,11,18.99,208.89
2023-10-13,P001,Wireless Earbuds Pro,Electronics,4,29.99,119.96
2023-10-13,P002,Running Shoes X200,Footwear,4,59.99,239.96
2023-10-13,P003,Organic Green Tea (50 bags),Grocery,22,8.99,197.78
2023-10-13,P004,Yoga Mat Premium,Sports,6,24.99,149.94
2023-10-13,P005,USB-C Hub 7-in-1,Electronics,7,34.99,244.93
2023-10-13,P006,Protein Powder Vanilla 1kg,Health,17,39.99,679.83
2023-10-13,P007,Smart Water Bottle,Sports,8,19.99,159.92
2023-10-13,P008,Coffee Beans Premium 250g,Grocery,26,12.99,337.74
2023-10-13,P009,Resistance Band Set,Sports,9,14.99,134.91
2023-10-13,P010,Face Moisturiser SPF50,Beauty,8,18.99,151.92
2023-10-14,P001,Wireless Earbuds Pro,Electronics,10,29.99,299.9
2023-10-14,P002,Running Shoes X200,Footwear,10,59.99,599.9
2023-10-14,P003,Organic Green Tea (50 bags),Grocery,31,8.99,278.69
2023-10-14,P004,Yoga Mat Premium,Sports,5,24.99,124.95
2023-10-14,P005,USB-C Hub 7-in-1,Electronics,7,34.99,244.93
2023-10-14,P006,Protein Powder Vanilla 1kg,Health,13,39.99,519.87
2023-10-14,P007,Smart Water Bottle,Sports,10,19.99,199.9
2023-10-14,P008,Coffee Beans Premium 250g,Grocery,35,12.99,454.65
2023-10-14,P009,Resistance Band Set,Sports,15,14.99,224.85
2023-10-14,P010,Face Moisturiser SPF50,Beauty,18,18.99,341.82
2023-10-16,P001,Wireless Earbuds Pro,Electronics,13,29.99,389.87
2023-10-16,P002,Running Shoes X200,Footwear,2,59.99,119.98
2023-10-16,P003,Organic Green Tea (50 bags),Grocery,25,8.99,224.75
2023-10-16,P004,Yoga Mat Premium,Sports,6,24.99,149.94
2023-10-16,P005,USB-C Hub 7-in-1,Electronics,6,34.99,209.94
2023-10-16,P006,Protein Powder Vanilla 1kg,Health,8,39.99,319.92
2023-10-16,P007,Smart Water Bottle,Sports,6,19.99,119.94
2023-10-16,P008,Coffee Beans Premium 250g,Grocery,16,12.99,207.84
2023-10-16,P009,Resistance Band Set,Sports,13,14.99,194.87
2023-10-16,P010,Face Moisturiser SPF50,Beauty,7,18.99,132.93
2023-10-17,P001,Wireless Earbuds Pro,Electronics,7,29.99,209.93
2023-10-17,P002,Running Shoes X200,Footwear,11,59.99,659.89
2023-10-17,P003,Organic Green Tea (50 bags),Grocery,26,8.99,233.74
2023-10-17,P004,Yoga Mat Premium,Sports,5,24.99,124.95
2023-10-17,P005,USB-C Hub 7-in-1,Electronics,9,34.99,314.91
2023-10-17,P006,Protein Powder Vanilla 1kg,Health,12,39.99,479.88
2023-10-17,P007,Smart Water Bottle,Sports,5,19.99,99.95
2023-10-17,P008,Coffee Beans Premium 250g,Grocery,26,12.99,337.74
2023-10-17,P009,Resistance Band Set,Sports,8,14.99,119.92
2023-10-17,P010,Face Moisturiser SPF50,Beauty,10,18.99,189.9
2023-10-18,P001,Wireless Earbuds Pro,Electronics,7,29.99,209.93
2023-10-18,P002,Running Shoes X200,Footwear,5,59.99,299.95
2023-10-18,P003,Organic Green Tea (50 bags),Grocery,14,8.99,125.86
2023-10-18,P004,Yoga Mat Premium,Sports,8,24.99,199.92
2023-10-18,P005,USB-C Hub 7-in-1,Electronics,3,34.99,104.97
2023-10-18,P006,Protein Powder Vanilla 1kg,Health,6,39.99,239.94
2023-10-18,P007,Smart Water Bottle,Sports,6,19.99,119.94
2023-10-18,P008,Coffee Beans Premium 250g,Grocery,28,12.99,363.72
2023-10-18,P009,Resistance Band Set,Sports,12,14.99,179.88
2023-10-18,P010,Face Moisturiser SPF50,Beauty,13,18.99,246.87
2023-10-19,P001,Wireless Earbuds Pro,Electronics,9,29.99,269.91
2023-10-19,P002,Running Shoes X200,Footwear,8,59.99,479.92
2023-10-19,P003,Organic Green Tea (50 bags),Grocery,20,8.99,179.8
2023-10-19,P004,Yoga Mat Premium,Sports,5,24.99,124.95
2023-10-19,P005,USB-C Hub 7-in-1,Electronics,14,34.99,489.86
2023-10-19,P006,Protein Powder Vanilla 1kg,Health,9,39.99,359.91
2023-10-19,P007,Smart Water Bottle,Sports,11,19.99,219.89
2023-10-19,P008,Coffee Beans Premium 250g,Grocery,25,12.99,324.75
2023-10-19,P009,Resistance Band Set,Sports,9,14.99,134.91
2023-10-19,P010,Face Moisturiser SPF50,Beauty,9,18.99,170.91
2023-10-20,P001,Wireless Earbuds Pro,Electronics,12,29.99,359.88
2023-10-20,P002,Running Shoes X200,Footwear,3,59.99,179.97
2023-10-20,P003,Organic Green Tea (50 bags),Grocery,19,8.99,170.81
2023-10-20,P004,Yoga Mat Premium,Sports,11,24.99,274.89
2023-10-20,P005,USB-C Hub 7-in-1,Electronics,4,34.99,139.96
2023-10-20,P006,Protein Powder Vanilla 1kg,Health,10,39.99,399.9
2023-10-20,P007,Smart Water Bottle,Sports,7,19.99,139.93
2023-10-20,P008,Coffee Beans Premium 250g,Grocery,16,12.99,207.84
2023-10-20,P009,Resistance Band Set,Sports,7,14.99,104.93
2023-10-20,P010,Face Moisturiser SPF50,Beauty,12,18.99,227.88
2023-10-21,P001,Wireless Earbuds Pro,Electronics,10,29.99,299.9
2023-10-21,P002,Running Shoes X200,Footwear,13,59.99,779.87
2023-10-21,P003,Organic Green Tea (50 bags),Grocery,24,8.99,215.76
2023-10-21,P004,Yoga Mat Premium,Sports,10,24.99,249.9
2023-10-21,P005,USB-C Hub 7-in-1,Electronics,14,34.99,489.86
2023-10-21,P006,Protein Powder Vanilla 1kg,Health,13,39.99,519.87
2023-10-21,P007,Smart Water Bottle,Sports,11,19.99,219.89
2023-10-21,P008,Coffee Beans Premium 250g,Grocery,29,12.99,376.71
2023-10-21,P009,Resistance Band Set,Sports,15,14.99,224.85
2023-10-21,P010,Face Moisturiser SPF50,Beauty,14,18.99,265.86
2023-10-23,P001,Wireless Earbuds Pro,Electronics,14,29.99,419.86
2023-10-23,P002,Running Shoes X200,Footwear,6,59.99,359.94
2023-10-23,P003,Organic Green Tea (50 bags),Grocery,18,8.99,161.82
2023-10-23,P004,Yoga Mat Premium,Sports,6,24.99,149.94
2023-10-23,P005,USB-C Hub 7-in-1,Electronics,7,34.99,244.93
2023-10-23,P006,Protein Powder Vanilla 1kg,Health,13,39.99,519.87
2023-10-23,P007,Smart Water Bottle,Sports,9,19.99,179.91
2023-10-23,P008,Coffee Beans Premium 250g,Grocery,26,12.99,337.74
2023-10-23,P009,Resistance Band Set,Sports,8,14.99,119.92
2023-10-23,P010,Face Moisturiser SPF50,Beauty,8,18.99,151.92
2023-10-24,P001,Wireless Earbuds Pro,Electronics,9,29.99,269.91
2023-10-24,P002,Running Shoes X200,Footwear,6,59.99,359.94
2023-10-24,P003,Organic Green Tea (50 bags),Grocery,19,8.99,170.81
2023-10-24,P004,Yoga Mat Premium,Sports,8,24.99,199.92
2023-10-24,P005,USB-C Hub 7-in-1,Electronics,9,34.99,314.91
2023-10-24,P006,Protein Powder Vanilla 1kg,Health,9,39.99,359.91
2023-10-24,P007,Smart Water Bottle,Sports,6,19.99,119.94
2023-10-24,P008,Coffee Beans Premium 250g,Grocery,30,12.99,389.7
2023-10-24,P009,Resistance Band Set,Sports,9,14.99,134.91
2023-10-24,P010,Face Moisturiser SPF50,Beauty,9,18.99,170.91
2023-10-25,P001,Wireless Earbuds Pro,Electronics,10,29.99,299.9
2023-10-25,P002,Running Shoes X200,Footwear,6,59.99,359.94
2023-10-25,P003,Organic Green Tea (50 bags),Grocery,18,8.99,161.82
2023-10-25,P004,Yoga Mat Premium,Sports,5,24.99,124.95
2023-10-25,P005,USB-C Hub 7-in-1,Electronics,4,34.99,139.96
2023-10-25,P006,Protein Powder Vanilla 1kg,Health,11,39.99,439.89
2023-10-25,P007,Smart Water Bottle,Sports,3,19.99,59.97
2023-10-25,P008,Coffee Beans Premium 250g,Grocery,35,12.99,454.65
2023-10-25,P009,Resistance Band Set,Sports,10,14.99,149.9
2023-10-25,P010,Face Moisturiser SPF50,Beauty,18,18.99,341.82
2023-10-26,P001,Wireless Earbuds Pro,Electronics,8,29.99,239.92
2023-10-26,P002,Running Shoes X200,Footwear,7,59.99,419.93
2023-10-26,P003,Organic Green Tea (50 bags),Grocery,25,8.99,224.75
2023-10-26,P004,Yoga Mat Premium,Sports,4,24.99,99.96
2023-10-26,P005,USB-C Hub 7-in-1,Electronics,6,34.99,209.94
2023-10-26,P006,Protein Powder Vanilla 1kg,Health,9,39.99,359.91
2023-10-26,P007,Smart Water Bottle,Sports,9,19.99,179.91
2023-10-26,P008,Coffee Beans Premium 250g,Grocery,20,12.99,259.8
2023-10-26,P009,Resistance Band Set,Sports,13,14.99,194.87
2023-10-26,P010,Face Moisturiser SPF50,Beauty,10,18.99,189.9
2023-10-27,P001,Wireless Earbuds Pro,Electronics,8,29.99,239.92
2023-10-27,P002,Running Shoes X200,Footwear,8,59.99,479.92
2023-10-27,P003,Organic Green Tea (50 bags),Grocery,14,8.99,125.86
2023-10-27,P004,Yoga Mat Premium,Sports,7,24.99,174.93
2023-10-27,P005,USB-C Hub 7-in-1,Electronics,3,34.99,104.97
2023-10-27,P006,Protein Powder Vanilla 1kg,Health,11,39.99,439.89
2023-10-27,P007,Smart Water Bottle,Sports,10,19.99,199.9
2023-10-27,P008,Coffee Beans Premium 250g,Grocery,26,12.99,337.74
2023-10-27,P009,Resistance Band Set,Sports,13,14.99,194.87
2023-10-27,P010,Face Moisturiser SPF50,Beauty,10,18.99,189.9
2023-10-28,P001,Wireless Earbuds Pro,Electronics,11,29.99,329.89
2023-10-28,P002,Running Shoes X200,Footwear,6,59.99,359.94
2023-10-28,P003,Organic Green Tea (50 bags),Grocery,24,8.99,215.76
2023-10-28,P004,Yoga Mat Premium,Sports,7,24.99,174.93
2023-10-28,P005,USB-C Hub 7-in-1,Electronics,6,34.99,209.94
2023-10-28,P006,Protein Powder Vanilla 1kg,Health,12,39.99,479.88
2023-10-28,P007,Smart Water Bottle,Sports,8,19.99,159.92
2023-10-28,P008,Coffee Beans Premium 250g,Grocery,37,12.99,480.63
2023-10-28,P009,Resistance Band Set,Sports,10,14.99,149.9
2023-10-28,P010,Face Moisturiser SPF50,Beauty,15,18.99,284.85
2023-10-30,P001,Wireless Earbuds Pro,Electronics,11,29.99,329.89
2023-10-30,P002,Running Shoes X200,Footwear,10,59.99,599.9
2023-10-30,P003,Organic Green Tea (50 bags),Grocery,17,8.99,152.83
2023-10-30,P004,Yoga Mat Premium,Sports,3,24.99,74.97
2023-10-30,P005,USB-C Hub 7-in-1,Electronics,7,34.99,244.93
2023-10-30,P006,Protein Powder Vanilla 1kg,Health,8,39.99,319.92
2023-10-30,P007,Smart Water Bottle,Sports,9,19.99,179.91
2023-10-30,P008,Coffee Beans Premium 250g,Grocery,22,12.99,285.78
2023-10-30,P009,Resistance Band Set,Sports,14,14.99,209.86
2023-10-30,P010,Face Moisturiser SPF50,Beauty,13,18.99,246.87
2023-10-31,P001,Wireless Earbuds Pro,Electronics,11,29.99,329.89
2023-10-31,P002,Running Shoes X200,Footwear,5,59.99,299.95
2023-10-31,P003,Organic Green Tea (50 bags),Grocery,17,8.99,152.83
2023-10-31,P004,Yoga Mat Premium,Sports,5,24.99,124.95
2023-10-31,P005,USB-C Hub 7-in-1,Electronics,9,34.99,314.91
2023-10-31,P006,Protein Powder Vanilla 1kg,Health,17,39.99,679.83
2023-10-31,P007,Smart Water Bottle,Sports,7,19.99,139.93
2023-10-31,P008,Coffee Beans Premium 250g,Grocery,28,12.99,363.72
2023-10-31,P009,Resistance Band Set,Sports,6,14.99,89.94
2023-10-31,P010,Face Moisturiser SPF50,Beauty,9,18.99,170.91
2023-11-01,P001,Wireless Earbuds Pro,Electronics,5,29.99,149.95
2023-11-01,P002,Running Shoes X200,Footwear,4,59.99,239.96
2023-11-01,P003,Organic Green Tea (50 bags),Grocery,18,8.99,161.82
2023-11-01,P004,Yoga Mat Premium,Sports,8,24.99,199.92
2023-11-01,P005,USB-C Hub 7-in-1,Electronics,8,34.99,279.92
2023-11-01,P006,Protein Powder Vanilla 1kg,Health,15,39.99,599.85
2023-11-01,P007,Smart Water Bottle,Sports,8,19.99,159.92
2023-11-01,P008,Coffee Beans Premium 250g,Grocery,25,12.99,324.75
2023-11-01,P009,Resistance Band Set,Sports,7,14.99,104.93
2023-11-01,P010,Face Moisturiser SPF50,Beauty,9,18.99,170.91
2023-11-02,P001,Wireless Earbuds Pro,Electronics,8,29.99,239.92
2023-11-02,P002,Running Shoes X200,Footwear,8,59.99,479.92
2023-11-02,P003,Organic Green Tea (50 bags),Grocery,19,8.99,170.81
2023-11-02,P004,Yoga Mat Premium,Sports,3,24.99,74.97
2023-11-02,P005,USB-C Hub 7-in-1,Electronics,9,34.99,314.91
2023-11-02,P006,Protein Powder Vanilla 1kg,Health,14,39.99,559.86
2023-11-02,P007,Smart Water Bottle,Sports,5,19.99,99.95
2023-11-02,P008,Coffee Beans Premium 250g,Grocery,17,12.99,220.83
2023-11-02,P009,Resistance Band Set,Sports,7,14.99,104.93
2023-11-02,P010,Face Moisturiser SPF50,Beauty,13,18.99,246.87
2023-11-03,P001,Wireless Earbuds Pro,Electronics,13,29.99,389.87
2023-11-03,P002,Running Shoes X200,Footwear,1,59.99,59.99
2023-11-03,P003,Organic Green Tea (50 bags),Grocery,16,8.99,143.84
2023-11-03,P004,Yoga Mat Premium,Sports,8,24.99,199.92
2023-11-03,P005,USB-C Hub 7-in-1,Electronics,7,34.99,244.93
2023-11-03,P006,Protein Powder Vanilla 1kg,Health,4,39.99,159.96
2023-11-03,P007,Smart Water Bottle,Sports,1,19.99,19.99
2023-11-03,P008,Coffee Beans Premium 250g,Grocery,16,12.99,207.84
2023-11-03,P009,Resistance Band Set,Sports,11,14.99,164.89
2023-11-03,P010,Face Moisturiser SPF50,Beauty,12,18.99,227.88
2023-11-04,P001,Wireless Earbuds Pro,Electronics,8,29.99,239.92
2023-11-04,P002,Running Shoes X200,Footwear,6,59.99,359.94
2023-11-04,P003,Organic Green Tea (50 bags),Grocery,29,8.99,260.71
2023-11-04,P004,Yoga Mat Premium,Sports,4,24.99,99.96
2023-11-04,P005,USB-C Hub 7-in-1,Electronics,6,34.99,209.94
2023-11-04,P006,Protein Powder Vanilla 1kg,Health,15,39.99,599.85
2023-11-04,P007,Smart Water Bottle,Sports,12,19.99,239.88
2023-11-04,P008,Coffee Beans Premium 250g,Grocery,29,12.99,376.71
2023-11-04,P009,Resistance Band Set,Sports,11,14.99,164.89
2023-11-04,P010,Face Moisturiser SPF50,Beauty,15,18.99,284.85
2023-11-06,P001,Wireless Earbuds Pro,Electronics,5,29.99,149.95
2023-11-06,P002,Running Shoes X200,Footwear,10,59.99,599.9
2023-11-06,P003,Organic Green Tea (50 bags),Grocery,13,8.99,116.87
2023-11-06,P004,Yoga Mat Premium,Sports,4,24.99,99.96
2023-11-06,P005,USB-C Hub 7-in-1,Electronics,5,34.99,174.95
2023-11-06,P006,Protein Powder Vanilla 1kg,Health,13,39.99,519.87
2023-11-06,P007,Smart Water Bottle,Sports,12,19.99,239.88
2023-11-06,P008,Coffee Beans Premium 250g,Grocery,16,12.99,207.84
2023-11-06,P009,Resistance Band Set,Sports,6,14.99,89.94
2023-11-06,P010,Face Moisturiser SPF50,Beauty,9,18.99,170.91
2023-11-07,P001,Wireless Earbuds Pro,Electronics,7,29.99,209.93
2023-11-07,P002,Running Shoes X200,Footwear,5,59.99,299.95
2023-11-07,P003,Organic Green Tea (50 bags),Grocery,27,8.99,242.73
2023-11-07,P004,Yoga Mat Premium,Sports,9,24.99,224.91
2023-11-07,P005,USB-C Hub 7-in-1,Electronics,4,34.99,139.96
2023-11-07,P006,Protein Powder Vanilla 1kg,Health,9,39.99,359.91
2023-11-07,P007,Smart Water Bottle,Sports,4,19.99,79.96
2023-11-07,P008,Coffee Beans Premium 250g,Grocery,28,12.99,363.72
2023-11-07,P009,Resistance Band Set,Sports,4,14.99,59.96
2023-11-07,P010,Face Moisturiser SPF50,Beauty,14,18.99,265.86
2023-11-08,P001,Wireless Earbuds Pro,Electronics,13,29.99,389.87
2023-11-08,P002,Running Shoes X200,Footwear,6,59.99,359.94
2023-11-08,P003,Organic Green Tea (50 bags),Grocery,16,8.99,143.84
2023-11-08,P004,Yoga Mat Premium,Sports,3,24.99,74.97
2023-11-08,P005,USB-C Hub 7-in-1,Electronics,7,34.99,244.93
2023-11-08,P006,Protein Powder Vanilla 1kg,Health,12,39.99,479.88
2023-11-08,P007,Smart Water Bottle,Sports,6,19.99,119.94
2023-11-08,P008,Coffee Beans Premium 250g,Grocery,20,12.99,259.8
2023-11-08,P009,Resistance Band Set,Sports,13,14.99,194.87
2023-11-08,P010,Face Moisturiser SPF50,Beauty,12,18.99,227.88
2023-11-09,P001,Wireless Earbuds Pro,Electronics,8,29.99,239.92
2023-11-09,P002,Running Shoes X200,Footwear,9,59.99,539.91
2023-11-09,P003,Organic Green Tea (50 bags),Grocery,20,8.99,179.8
2023-11-09,P004,Yoga Mat Premium,Sports,5,24.99,124.95
2023-11-09,P005,USB-C Hub 7-in-1,Electronics,11,34.99,384.89
2023-11-09,P006,Protein Powder Vanilla 1kg,Health,7,39.99,279.93
2023-11-09,P007,Smart Water Bottle,Sports,12,19.99,239.88
2023-11-09,P008,Coffee Beans Premium 250g,Grocery,35,12.99,454.65
2023-11-09,P009,Resistance Band Set,Sports,7,14.99,104.93
2023-11-09,P010,Face Moisturiser SPF50,Beauty,8,18.99,151.92
2023-11-10,P001,Wireless Earbuds Pro,Electronics,10,29.99,299.9
2023-11-10,P002,Running Shoes X200,Footwear,8,59.99,479.92
2023-11-10,P003,Organic Green Tea (50 bags),Grocery,24,8.99,215.76
2023-11-10,P004,Yoga Mat Premium,Sports,3,24.99,74.97
2023-11-10,P005,USB-C Hub 7-in-1,Electronics,10,34.99,349.9
2023-11-10,P006,Protein Powder Vanilla 1kg,Health,10,39.99,399.9
2023-11-10,P007,Smart Water Bottle,Sports,7,19.99,139.93
2023-11-10,P008,Coffee Beans Premium 250g,Grocery,16,12.99,207.84
2023-11-10,P009,Resistance Band Set,Sports,10,14.99,149.9
2023-11-10,P010,Face Moisturiser SPF50,Beauty,8,18.99,151.92
2023-11-11,P001,Wireless Earbuds Pro,Electronics,12,29.99,359.88
2023-11-11,P002,Running Shoes X200,Footwear,4,59.99,239.96
2023-11-11,P003,Organic Green Tea (50 bags),Grocery,23,8.99,206.77
2023-11-11,P004,Yoga Mat Premium,Sports,8,24.99,199.92
2023-11-11,P005,USB-C Hub 7-in-1,Electronics,8,34.99,279.92
2023-11-11,P006,Protein Powder Vanilla 1kg,Health,15,39.99,599.85
2023-11-11,P007,Smart Water Bottle,Sports,11,19.99,219.89
2023-11-11,P008,Coffee Beans Premium 250g,Grocery,41,12.99,532.59
2023-11-11,P009,Resistance Band Set,Sports,9,14.99,134.91
2023-11-11,P010,Face Moisturiser SPF50,Beauty,18,18.99,341.82
2023-11-13,P001,Wireless Earbuds Pro,Electronics,7,29.99,209.93
2023-11-13,P002,Running Shoes X200,Footwear,10,59.99,599.9
2023-11-13,P003,Organic Green Tea (50 bags),Grocery,21,8.99,188.79
2023-11-13,P004,Yoga Mat Premium,Sports,2,24.99,49.98
2023-11-13,P005,USB-C Hub 7-in-1,Electronics,7,34.99,244.93
2023-11-13,P006,Protein Powder Vanilla 1kg,Health,6,39.99,239.94
2023-11-13,P007,Smart Water Bottle,Sports,7,19.99,139.93
2023-11-13,P008,Coffee Beans Premium 250g,Grocery,15,12.99,194.85
2023-11-13,P009,Resistance Band Set,Sports,7,14.99,104.93
2023-11-13,P010,Face Moisturiser SPF50,Beauty,14,18.99,265.86
2023-11-14,P001,Wireless Earbuds Pro,Electronics,10,29.99,299.9
2023-11-14,P002,Running Shoes X200,Footwear,4,59.99,239.96
2023-11-14,P003,Organic Green Tea (50 bags),Grocery,27,8.99,242.73
2023-11-14,P004,Yoga Mat Premium,Sports,6,24.99,149.94
2023-11-14,P005,USB-C Hub 7-in-1,Electronics,7,34.99,244.93
2023-11-14,P006,Protein Powder Vanilla 1kg,Health,11,39.99,439.89
2023-11-14,P007,Smart Water Bottle,Sports,9,19.99,179.91
2023-11-14,P008,Coffee Beans Premium 250g,Grocery,19,12.99,246.81
2023-11-14,P009,Resistance Band Set,Sports,10,14.99,149.9
